"","X","V1","s","a","b","z","o","w","p","m","n","DenExp","DenExp2","DenExp3","DenExp4","logLik","AIC"
"2435",2435,1,319,0.8,1.2,0.7,1.2,0.1,0.8,0,1,0.3,0.3,0.3,0.2,-14988.8231228793,30021.6462457586
"2436",2436,1,3190,0.9,1.1,0.7,1.1,0.3,0.8,0,0.6,0.3,0.3,0.2,0.3,-14992.0519080576,30028.1038161152
"2437",2437,1,3191,0.8,1.2,0.7,1.1,0.3,0.8,0,0.6,0.3,0.3,0.2,0.3,-14992.6574179686,30029.3148359372
"2438",2438,1,3192,0.9,1.2,0.7,1.1,0.3,0.8,0,0.6,0.3,0.3,0.2,0.3,-14991.8266736285,30027.653347257
"2439",2439,1,3193,0.8,1.1,0.7,1.2,0.3,0.8,0,0.6,0.2,0.3,0.2,0.3,-14995.5032992532,30035.0065985063
"2440",2440,1,3194,0.9,1.1,0.7,1.2,0.3,0.8,0,0.6,0.2,0.3,0.2,0.3,-14996.1809088949,30036.3618177898
"2441",2441,1,3195,0.8,1.2,0.7,1.2,0.3,0.8,0,0.6,0.2,0.3,0.2,0.3,-14994.4413313601,30032.8826627203
"2442",2442,1,3196,0.9,1.2,0.7,1.2,0.3,0.8,0,0.6,0.2,0.3,0.2,0.3,-14993.9803297479,30031.9606594958
"2443",2443,1,3197,0.8,1.1,0.7,1.2,0.3,0.8,0,0.6,0.3,0.3,0.2,0.3,-14990.8787315578,30025.7574631155
"2444",2444,1,3198,0.9,1.1,0.7,1.2,0.3,0.8,0,0.6,0.3,0.3,0.2,0.3,-14991.2108526572,30026.4217053143
"2445",2445,1,3199,0.8,1.2,0.7,1.2,0.3,0.8,0,0.6,0.3,0.3,0.2,0.3,-14991.5763497316,30027.1526994633
"2446",2446,1,32,0.9,1.2,0.7,1.2,0.1,0.8,0,1,0.3,0.1,0.2,0.2,-14996.8986344196,30037.7972688391
"2447",2447,1,320,0.9,1.2,0.7,1.2,0.1,0.8,0,1,0.3,0.3,0.3,0.2,-14987.0525857124,30018.1051714248
"2448",2448,1,3200,0.9,1.2,0.7,1.2,0.3,0.8,0,0.6,0.3,0.3,0.2,0.3,-14990.8376084373,30025.6752168745
"2449",2449,1,3201,0.8,1.1,0.5,1.1,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14988.6898486917,30021.3796973833
"2450",2450,1,3202,0.9,1.1,0.5,1.1,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14988.6010991986,30021.2021983972
"2451",2451,1,3203,0.8,1.2,0.5,1.1,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14988.4368446333,30020.8736892667
"2452",2452,1,3204,0.9,1.2,0.5,1.1,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14987.100091919,30018.200183838
"2453",2453,1,3205,0.8,1.1,0.5,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14983.5231327614,30011.0462655227
"2454",2454,1,3206,0.9,1.1,0.5,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14982.6502520703,30009.3005041405
"2455",2455,1,3207,0.8,1.2,0.5,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14985.4820827344,30014.9641654688
"2456",2456,1,3208,0.9,1.2,0.5,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14983.2509784425,30010.5019568851
"2457",2457,1,3209,0.8,1.1,0.5,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14987.7252682293,30019.4505364587
"2458",2458,1,321,0.8,1.1,0.5,1.1,0.3,0.8,0,1,0.2,0.1,0.3,0.2,-14984.2716852038,30012.5433704077
"2459",2459,1,3210,0.9,1.1,0.5,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14987.5712500204,30019.1425000408
"2460",2460,1,3211,0.8,1.2,0.5,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14987.3088732175,30018.617746435
"2461",2461,1,3212,0.9,1.2,0.5,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14985.8917070795,30015.783414159
"2462",2462,1,3213,0.8,1.1,0.5,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14982.5220252366,30009.0440504731
"2463",2463,1,3214,0.9,1.1,0.5,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14981.8181266016,30007.6362532031
"2464",2464,1,3215,0.8,1.2,0.5,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14984.211545947,30012.423091894
"2465",2465,1,3216,0.9,1.2,0.5,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14982.2036780435,30008.407356087
"2466",2466,1,3217,0.8,1.1,0.7,1.1,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14994.0467032333,30032.0934064665
"2467",2467,1,3218,0.9,1.1,0.7,1.1,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14994.6301205841,30033.2602411681
"2468",2468,1,3219,0.8,1.2,0.7,1.1,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14993.5283891447,30031.0567782893
"2469",2469,1,322,0.9,1.1,0.5,1.1,0.3,0.8,0,1,0.2,0.1,0.3,0.2,-14983.6832418828,30011.3664837656
"2470",2470,1,3220,0.9,1.2,0.7,1.1,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14992.8297112814,30029.6594225628
"2471",2471,1,3221,0.8,1.1,0.7,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14989.1150706865,30022.230141373
"2472",2472,1,3222,0.9,1.1,0.7,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14989.1766956346,30022.3533912692
"2473",2473,1,3223,0.8,1.2,0.7,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14990.4654777976,30024.9309555953
"2474",2474,1,3224,0.9,1.2,0.7,1.1,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14989.3153329852,30022.6306659705
"2475",2475,1,3225,0.8,1.1,0.7,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14992.7078463998,30029.4156927996
"2476",2476,1,3226,0.9,1.1,0.7,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14993.3735675113,30030.7471350226
"2477",2477,1,3227,0.8,1.2,0.7,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14992.083434686,30028.1668693719
"2478",2478,1,3228,0.9,1.2,0.7,1.2,0.1,1,0,0.6,0.2,0.1,0.2,0.3,-14991.46475914,30026.92951828
"2479",2479,1,3229,0.8,1.1,0.7,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14987.8711131488,30019.7422262977
"2480",2480,1,323,0.8,1.2,0.5,1.1,0.3,0.8,0,1,0.2,0.1,0.3,0.2,-14983.822508377,30011.645016754
"2481",2481,1,3230,0.9,1.1,0.7,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14988.0354742164,30020.0709484327
"2482",2482,1,3231,0.8,1.2,0.7,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14989.1074076464,30022.2148152927
"2483",2483,1,3232,0.9,1.2,0.7,1.2,0.1,1,0,0.6,0.3,0.1,0.2,0.3,-14988.0469477887,30020.0938955774
"2484",2484,1,3233,0.8,1.1,0.5,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14989.2036555211,30022.4073110422
"2485",2485,1,3234,0.9,1.1,0.5,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14989.0146913332,30022.0293826664
"2486",2486,1,3235,0.8,1.2,0.5,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14989.0176639399,30022.0353278797
"2487",2487,1,3236,0.9,1.2,0.5,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14987.5958315635,30019.191663127
"2488",2488,1,3237,0.8,1.1,0.5,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14984.1371162583,30012.2742325167
"2489",2489,1,3238,0.9,1.1,0.5,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14983.1404827698,30010.2809655396
"2490",2490,1,3239,0.8,1.2,0.5,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14986.1072171945,30016.214434389
"2491",2491,1,324,0.9,1.2,0.5,1.1,0.3,0.8,0,1,0.2,0.1,0.3,0.2,-14982.0578544378,30008.1157088756
"2492",2492,1,3240,0.9,1.2,0.5,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14983.8115330641,30011.6230661283
"2493",2493,1,3241,0.8,1.1,0.5,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14988.7066292013,30021.4132584026
"2494",2494,1,3242,0.9,1.1,0.5,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14988.4635423663,30020.9270847325
"2495",2495,1,3243,0.8,1.2,0.5,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14988.3007472142,30020.6014944284
"2496",2496,1,3244,0.9,1.2,0.5,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14986.8120483977,30017.6240967954
"2497",2497,1,3245,0.8,1.1,0.5,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14983.5499262835,30011.099852567
"2498",2498,1,3246,0.9,1.1,0.5,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14982.7777845048,30009.5555690096
"2499",2499,1,3247,0.8,1.2,0.5,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14985.2094340694,30014.4188681388
"2500",2500,1,3248,0.9,1.2,0.5,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14983.1679532413,30010.3359064826
"2501",2501,1,3249,0.8,1.1,0.7,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14994.0667729773,30032.1335459547
"2502",2502,1,325,0.8,1.1,0.5,1.1,0.3,0.8,0,1,0.3,0.1,0.3,0.2,-14979.8465009136,30003.6930018271
"2503",2503,1,3250,0.9,1.1,0.7,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14994.6210889831,30033.2421779663
"2504",2504,1,3251,0.8,1.2,0.7,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14993.5304804193,30031.0609608385
"2505",2505,1,3252,0.9,1.2,0.7,1.1,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14992.8163515807,30029.6327031615
"2506",2506,1,3253,0.8,1.1,0.7,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14989.1554539124,30022.3109078249
"2507",2507,1,3254,0.9,1.1,0.7,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14989.1997734038,30022.3995468076
"2508",2508,1,3255,0.8,1.2,0.7,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14990.4691728101,30024.9383456201
"2509",2509,1,3256,0.9,1.2,0.7,1.1,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14989.3176729836,30022.6353459671
"2510",2510,1,3257,0.8,1.1,0.7,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14993.0680378713,30030.1360757426
"2511",2511,1,3258,0.9,1.1,0.7,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14993.717839154,30031.4356783079
"2512",2512,1,3259,0.8,1.2,0.7,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14992.387709183,30028.7754183659
"2513",2513,1,326,0.9,1.1,0.5,1.1,0.3,0.8,0,1,0.3,0.1,0.3,0.2,-14978.0791076909,30000.1582153817
"2514",2514,1,3260,0.9,1.2,0.7,1.2,0.1,1,0,0.6,0.2,0.3,0.2,0.3,-14991.7730034714,30027.5460069427
"2515",2515,1,3261,0.8,1.1,0.7,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14988.2355493669,30020.4710987338
"2516",2516,1,3262,0.9,1.1,0.7,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14988.4002849978,30020.8005699957
"2517",2517,1,3263,0.8,1.2,0.7,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14989.3914333195,30022.7828666389
"2518",2518,1,3264,0.9,1.2,0.7,1.2,0.1,1,0,0.6,0.3,0.3,0.2,0.3,-14988.3493594919,30020.6987189838
"2519",2519,1,3265,0.8,1.1,0.5,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14984.9711075795,30013.942215159
"2520",2520,1,3266,0.9,1.1,0.5,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14984.4469221438,30012.8938442875
"2521",2521,1,3267,0.8,1.2,0.5,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14984.4988166455,30012.9976332909
"2522",2522,1,3268,0.9,1.2,0.5,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14982.8096572722,30009.6193145444
"2523",2523,1,3269,0.8,1.1,0.5,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14979.6899030601,30003.3798061202
"2524",2524,1,327,0.8,1.2,0.5,1.1,0.3,0.8,0,1,0.3,0.1,0.3,0.2,-14981.2857747924,30006.5715495848
"2525",2525,1,3270,0.9,1.1,0.5,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14978.7204736086,30001.4409472172
"2526",2526,1,3271,0.8,1.2,0.5,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14981.2930994009,30006.5861988019
"2527",2527,1,3272,0.9,1.2,0.5,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14979.132539694,30002.265079388
"2528",2528,1,3273,0.8,1.1,0.5,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14983.9744161943,30011.9488323885
"2529",2529,1,3274,0.9,1.1,0.5,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14983.4520710089,30010.9041420179
"2530",2530,1,3275,0.8,1.2,0.5,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14983.346872148,30010.693744296
"2531",2531,1,3276,0.9,1.2,0.5,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14981.6526328002,30007.3052656004
"2532",2532,1,3277,0.8,1.1,0.5,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14978.7063070713,30001.4126141425
"2533",2533,1,3278,0.9,1.1,0.5,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14977.8984522767,29999.7969045534
"2534",2534,1,3279,0.8,1.2,0.5,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14980.0968836112,30004.1937672224
"2535",2535,1,328,0.9,1.2,0.5,1.1,0.3,0.8,0,1,0.3,0.1,0.3,0.2,-14978.5007438521,30001.0014877043
"2536",2536,1,3280,0.9,1.2,0.5,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14978.1116654947,30000.2233309895
"2537",2537,1,3281,0.8,1.1,0.7,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14990.3037789993,30024.6075579985
"2538",2538,1,3282,0.9,1.1,0.7,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14990.5922180391,30025.1844360782
"2539",2539,1,3283,0.8,1.2,0.7,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14989.575256025,30023.15051205
"2540",2540,1,3284,0.9,1.2,0.7,1.1,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14988.7003552007,30021.4007104015
"2541",2541,1,3285,0.8,1.1,0.7,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14985.3788147093,30014.7576294187
"2542",2542,1,3286,0.9,1.1,0.7,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14985.2885200316,30014.5770400632
"2543",2543,1,3287,0.8,1.2,0.7,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14986.4728374382,30016.9456748765
"2544",2544,1,3288,0.9,1.2,0.7,1.1,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14985.2862441282,30014.5724882564
"2545",2545,1,3289,0.8,1.1,0.7,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14988.9225385259,30021.8450770517
"2546",2546,1,329,0.8,1.1,0.5,1.2,0.3,0.8,0,1,0.2,0.1,0.3,0.2,-14983.3971855178,30010.7943710356
"2547",2547,1,3290,0.9,1.1,0.7,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14989.306400594,30022.6128011879
"2548",2548,1,3291,0.8,1.2,0.7,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14988.1030884063,30020.2061768126
"2549",2549,1,3292,0.9,1.2,0.7,1.2,0.3,1,0,0.6,0.2,0.1,0.2,0.3,-14987.3159510664,30018.6319021328
"2550",2550,1,3293,0.8,1.1,0.7,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14984.1174168732,30012.2348337463
"2551",2551,1,3294,0.9,1.1,0.7,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14984.1262771439,30012.2525542878
"2552",2552,1,3295,0.8,1.2,0.7,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14985.1137053781,30014.2274107561
"2553",2553,1,3296,0.9,1.2,0.7,1.2,0.3,1,0,0.6,0.3,0.1,0.2,0.3,-14984.0098655826,30012.0197311652
"2554",2554,1,3297,0.8,1.1,0.5,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14985.4838401529,30014.9676803057
"2555",2555,1,3298,0.9,1.1,0.5,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14984.8579839812,30013.7159679624
"2556",2556,1,3299,0.8,1.2,0.5,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14985.0741184199,30014.1482368398
"2557",2557,1,33,0.8,1.1,0.5,1.1,0.1,0.8,0,1,0.2,0.3,0.2,0.2,-14998.5470061934,30041.0940123868
"2558",2558,1,330,0.9,1.1,0.5,1.2,0.3,0.8,0,1,0.2,0.1,0.3,0.2,-14982.7461465518,30009.4922931036
"2559",2559,1,3300,0.9,1.2,0.5,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14983.2962634449,30010.5925268897
"2560",2560,1,3301,0.8,1.1,0.5,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14980.2828593148,30004.5657186297
"2561",2561,1,3302,0.9,1.1,0.5,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14979.1974392167,30002.3948784334
"2562",2562,1,3303,0.8,1.2,0.5,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14981.9221173147,30007.8442346294
"2563",2563,1,3304,0.9,1.2,0.5,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14979.6750214645,30003.3500429289
"2564",2564,1,3305,0.8,1.1,0.5,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14984.9233449984,30013.8466899967
"2565",2565,1,3306,0.9,1.1,0.5,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14984.3250685153,30012.6501370306
"2566",2566,1,3307,0.8,1.2,0.5,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14984.3031487209,30012.6062974419
"2567",2567,1,3308,0.9,1.2,0.5,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14982.5510812604,30009.1021625209
"2568",2568,1,3309,0.8,1.1,0.5,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14979.6980312494,30003.3960624987
"2569",2569,1,331,0.8,1.2,0.5,1.2,0.3,0.8,0,1,0.2,0.1,0.3,0.2,-14982.8042466759,30009.6084933519
"2570",2570,1,3310,0.9,1.1,0.5,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14978.8280939642,30001.6561879284
"2571",2571,1,3311,0.8,1.2,0.5,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14981.0607578148,30006.1215156296
"2572",2572,1,3312,0.9,1.2,0.5,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14979.0441019883,30002.0882039767
"2573",2573,1,3313,0.8,1.1,0.7,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14990.2889387033,30024.5778774066
"2574",2574,1,3314,0.9,1.1,0.7,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14990.5600088812,30025.1200177624
"2575",2575,1,3315,0.8,1.2,0.7,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14989.5444239402,30023.0888478803
"2576",2576,1,3316,0.9,1.2,0.7,1.1,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14988.662274485,30021.32454897
"2577",2577,1,3317,0.8,1.1,0.7,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14985.387077708,30014.774155416
"2578",2578,1,3318,0.9,1.1,0.7,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14985.2836670392,30014.5673340784
"2579",2579,1,3319,0.8,1.2,0.7,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14986.4469615775,30016.8939231549
"2580",2580,1,332,0.9,1.2,0.5,1.2,0.3,0.8,0,1,0.2,0.1,0.3,0.2,-14980.9839906585,30005.9679813171
"2581",2581,1,3320,0.9,1.2,0.7,1.1,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14985.2608368802,30014.5216737603
"2582",2582,1,3321,0.8,1.1,0.7,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14989.2236744455,30022.447348891
"2583",2583,1,3322,0.9,1.1,0.7,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14989.6070941968,30023.2141883937
"2584",2584,1,3323,0.8,1.2,0.7,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14988.3520464143,30020.7040928285
"2585",2585,1,3324,0.9,1.2,0.7,1.2,0.3,1,0,0.6,0.2,0.3,0.2,0.3,-14987.5807347736,30019.1614695472
"2586",2586,1,3325,0.8,1.1,0.7,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14984.4297337727,30012.8594675454
"2587",2587,1,3326,0.9,1.1,0.7,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14984.4469700957,30012.8939401914
"2588",2588,1,3327,0.8,1.2,0.7,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14985.3495586682,30014.6991173365
"2589",2589,1,3328,0.9,1.2,0.7,1.2,0.3,1,0,0.6,0.3,0.3,0.2,0.3,-14984.2692382215,30012.5384764429
"2590",2590,1,3329,0.8,1.1,0.5,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14984.7707009843,30013.5414019686
"2591",2591,1,333,0.8,1.1,0.5,1.2,0.3,0.8,0,1,0.3,0.1,0.3,0.2,-14978.9942065352,30001.9884130704
"2592",2592,1,3330,0.9,1.1,0.5,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14984.8399601215,30013.6799202431
"2593",2593,1,3331,0.8,1.2,0.5,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14984.4457532724,30012.8915065447
"2594",2594,1,3332,0.9,1.2,0.5,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14983.3059025389,30010.6118050779
"2595",2595,1,3333,0.8,1.1,0.5,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14980.4399204708,30004.8798409416
"2596",2596,1,3334,0.9,1.1,0.5,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14979.189505758,30002.379011516
"2597",2597,1,3335,0.8,1.2,0.5,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14982.0351428809,30008.0702857618
"2598",2598,1,3336,0.9,1.2,0.5,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14979.5981270628,30003.1962541255
"2599",2599,1,3337,0.8,1.1,0.5,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14983.985163265,30011.9703265299
"2600",2600,1,3338,0.9,1.1,0.5,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14983.8653392367,30011.7306784733
"2601",2601,1,3339,0.8,1.2,0.5,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14983.4950276353,30010.9900552707
"2602",2602,1,334,0.9,1.1,0.5,1.2,0.3,0.8,0,1,0.3,0.1,0.3,0.2,-14977.32786566,29998.6557313201
"2603",2603,1,3340,0.9,1.2,0.5,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14982.1760921713,30008.3521843425
"2604",2604,1,3341,0.8,1.1,0.5,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14979.7248509208,30003.4497018417
"2605",2605,1,3342,0.9,1.1,0.5,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14978.3189621117,30000.6379242234
"2606",2606,1,3343,0.8,1.2,0.5,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14981.1462679455,30006.292535891
"2607",2607,1,3344,0.9,1.2,0.5,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14978.6847290497,30001.3694580994
"2608",2608,1,3345,0.8,1.1,0.7,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14990.655699808,30025.3113996159
"2609",2609,1,3346,0.9,1.1,0.7,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14990.7432656514,30025.4865313027
"2610",2610,1,3347,0.8,1.2,0.7,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14990.0559494553,30024.1118989107
"2611",2611,1,3348,0.9,1.2,0.7,1.1,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14988.9348028395,30021.8696056791
"2612",2612,1,3349,0.8,1.1,0.7,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14986.2863625199,30016.5727250399
"2613",2613,1,335,0.8,1.2,0.5,1.2,0.3,0.8,0,1,0.3,0.1,0.3,0.2,-14980.2842163251,30004.5684326501
"2614",2614,1,3350,0.9,1.1,0.7,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14985.5863711086,30015.1727422172
"2615",2615,1,3351,0.8,1.2,0.7,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14987.5071531931,30019.0143063861
"2616",2616,1,3352,0.9,1.2,0.7,1.1,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14985.7355023606,30015.4710047211
"2617",2617,1,3353,0.8,1.1,0.7,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14989.2052589876,30022.4105179752
"2618",2618,1,3354,0.9,1.1,0.7,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14989.389070648,30022.7781412961
"2619",2619,1,3355,0.8,1.2,0.7,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14988.5046849364,30021.0093698729
"2620",2620,1,3356,0.9,1.2,0.7,1.2,0.1,0.8,0,0.6,0.2,0.1,0.3,0.3,-14987.4769768069,30018.9539536137
"2621",2621,1,3357,0.8,1.1,0.7,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14984.9564395931,30013.9128791862
"2622",2622,1,3358,0.9,1.1,0.7,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14984.4161375337,30012.8322750673
"2623",2623,1,3359,0.8,1.2,0.7,1.2,0.1,0.8,0,0.6,0.3,0.1,0.3,0.3,-14986.0666356491,30016.1332712981
"2624",2624,1,336,0.9,1.2,0.5,1.2,0.3,0.8,0,1,0.3,0.1,0.3,0.2,-14977.9780625017,29999.9561250035
